!****************************************************************************************************************************************************************!
! Detailed ethylcyclohexane mechanism                                                                                                                            !
! Title:   The kinetic model of ethylcyclohexane combustion over a wide temperature range and its comprehensive validation                                       !
! Authors: Haonan Zhang1,2, Junjiang Guo3, Ping Xu4, Changhua Zhang*,4, Jingbo Wang*,1,2                                                                                   !
! Address: 1. College of Chemical Engineering, Sichuan University, Chengdu, 610065, P. R. China                                                                  !
!          2. Engineering Research Center of Combustion and Cooling for Aerospace Power, Ministry of Education, Sichuan University, Chengdu, 610065, P. R. China !
!          3. School of Chemical Engineering, Guizhou Institute of Technology, Guiyang 550003, PR China                                                          !
!          4. Institute of Atomic and Molecular Physics, Sichuan University, Chengdu 610065, P. R. China                                                         !
! Corresponding author: wangjingbo@scu.edu.cn, zhangchanghua@scu.edu.cn                                                                                          !
!****************************************************************************************************************************************************************!
!****************************************************************************************************************************************************************!


!***************************************************************************************!
!!!!!!!!!                           AramcoMech 3.0                              !!!!!!!!!
!***************************************************************************************!
!CLEANED, RENAMED, REDUCED AND SORTED VERSION OF 16_26.TRAN ON 07_07_2016_15_37_21
O2C2H4OH             2.000      523.200    5.664      1.700      0.000      1.000      !! 
C2H4O2H              2.000      470.600    4.410      0.000      0.000      1.500      !! 
C2H4O1-2             2.000      436.000    3.970      0.000      0.000      2.000      !! 
C2H3O1-2             2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH3CHO               2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH3CO                2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH2CHO               2.000      436.000    3.970      0.000      0.000      2.000      !! 
O2CH2CHO             2.000      275.049    5.428      0.000      0.000      1.000      !! 
HO2CH2CO             2.000      279.007    5.505      1.300      0.000      1.000      !! 
C2H3OH               2.000      470.600    4.410      0.000      0.000      1.500      !! 
C2H2OH               2.000      224.700    4.162      0.000      0.000      1.000      !! 
CH2CO                2.000      436.000    3.970      0.000      0.000      2.000      !! 
HCCO                 2.000      150.000    2.500      0.000      0.000      1.000      !! 
HCCOH                2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH3CO3H              2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH3CO3               2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH3CO2               2.000      436.000    3.970      0.000      0.000      2.000      !! 
CH3OCH3              2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH3OCH2              2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH3OCH2O2H           2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH3OCH2O2            2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH2OCH2O2H           2.000      395.000    4.037      1.300      0.000      1.000      !! 
O2CH2OCH2O2H         2.000      395.000    4.037      1.300      0.000      1.000      !! 
HO2CH2OCHO           2.000      395.000    4.037      1.300      0.000      1.000      !! 
OCH2OCHO             2.000      395.000    4.037      1.300      0.000      1.000      !! 
HOCH2OCO             2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH3OCH2OH            2.000      405.540    5.690      0.000      0.000      1.000      !\AUTHOR: KPS !\REF: DAMES, CNF, 2016 !\COMMENT: 
CH3OCH2O             2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH3OCHO              2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH3OCO               2.000      395.000    4.037      1.300      0.000      1.000      !! 
CH2OCHO              2.000      395.000    4.037      1.300      0.000      1.000      !! 
C3H8                 2.000      303.400    4.810      0.000      0.000      1.000      !! 
IC3H7                2.000      303.400    4.810      0.000      0.000      1.000      !! 
NC3H7                2.000      303.400    4.810      0.000      0.000      1.000      !! 
NC3H7O2H             2.000      481.500    4.997      1.700      0.000      1.000      !! 
NC3H7O2              2.000      481.500    4.997      1.700      0.000      1.000      !! 
IC3H7O2H             2.000      459.500    5.036      1.700      0.000      1.000      !! 
IC3H7O2              2.000      459.500    5.036      1.700      0.000      1.000      !! 
C3H6OOH1-2           2.000      435.200    4.662      2.700      0.000      1.000      !! 
C3H6OOH1-3           2.000      435.200    4.662      2.700      0.000      1.000      !! 
C3H6OOH2-1           2.000      435.200    4.662      2.700      0.000      1.000      !! 
C3H6OOH1-2O2         2.000      435.200    4.662      2.700      0.000      1.000      !! 
C3H6OOH1-3O2         2.000      435.200    4.662      2.700      0.000      1.000      !! 
C3H6OOH2-1O2         2.000      435.200    4.662      2.700      0.000      1.000      !! 
C3H5-1E-2OOH         2.000      481.500    4.997      1.700      0.000      1.000      !! 
C3KET12              2.000      464.200    5.009      2.600      0.000      1.000      !! 
C3KET13              2.000      464.200    5.009      2.600      0.000      1.000      !! 
C3H51-2,3OOH         2.000      549.655    5.716      0.000      0.000      0.000      !! 
C3H52-1,3OOH         2.000      549.655    5.716      0.000      0.000      0.000      !! 
C3H5O1-2OOH-3        2.000      464.200    5.009      2.600      0.000      1.000      !C3KET12! 
C3H5O1-3OOH-2        2.000      464.200    5.009      2.600      0.000      1.000      !C3KET12! 
C3H6O1-2             2.000      403.600    4.968      2.000      0.000      1.000      !! 
C3H6O1-3             2.000      403.600    4.968      2.000      0.000      1.000      !! 
C3H5-SOOH            2.000      481.500    4.997      1.700      0.000      1.000      !! 
C3H6                 2.000      307.800    4.140      0.000      0.000      1.000      !! 
C3H5-A               2.000      316.000    4.220      0.000      0.000      1.000      !! 
C3H5-S               2.000      316.000    4.220      0.000      0.000      1.000      !! 
C3H5-T               2.000      316.000    4.220      0.000      0.000      1.000      !! 
CC3H6                2.000      307.800    4.140      0.000      0.000      1.000      !C3H6! 
CH3CHCHO             2.000      387.860    4.687      0.000      0.000      0.000      !! 
CH3CHCO              2.000      443.200    4.120      0.000      0.000      1.000      !! 
C3H5O                2.000      411.000    4.820      0.000      0.000      1.000      !! 
CH2CHOCH2            2.000      411.000    4.820      0.000      0.000      1.000      !C3H5O! 
AC4H7OOH             2.000      330.435    5.741      0.000      0.000      1.000      !! 
AC3H5OOH             2.000      481.500    4.997      1.700      0.000      1.000      !! 
C3H4-P               1.000      324.800    4.290      0.000      0.000      1.000      !! 
C3H4-A               1.000      324.800    4.290      0.000      0.000      1.000      !! 
C3H3                 1.000      324.800    4.290      0.000      0.000      1.000      !! 
CC3H4                1.000      252.000    4.760      0.000      0.000      1.000      !! 
C3H2                 2.000      209.000    4.100      0.000      0.000      1.000      !! 
H2CCC(S)             2.000      265.300    3.721      0.000      0.000      1.000      !! 
C3H2(S)              2.000      209.000    4.100      0.000      0.000      1.000      !! 
C3H2C                1.000      290.616    4.368      0.000      0.000      1.000      !! 
PC3H4OH-1            2.000      411.000    4.820      0.000      0.000      1.000      !C3H5O! 
PC3H4OH-2            2.000      300.783    5.377      0.000      0.000      1.000      !! 
PC3H4OH-3            2.000      411.000    4.820      0.000      0.000      1.000      !C3H5O! 
SC3H4OH              2.000      298.893    5.345      0.000      0.000      1.000      !! 
C3H3O                2.000      301.263    5.055      0.000      0.000      1.000      !! 
C3H3O2H              2.000      301.658    5.310      0.000      0.000      1.000      !! 
C2HCHO               2.000      343.033    4.884      0.000      0.000      1.000      !! 
NC3H7OH              2.000      481.500    4.997      1.700      0.000      1.000      !NC3H7O! 
C3H6OH1-1            2.000      481.500    4.997      1.700      0.000      1.000      !NC3H7O! 
C3H6OH1-2            2.000      487.900    4.820      0.000      0.000      1.000      !! 
C3H6OH1-3            2.000      487.900    4.820      0.000      0.000      1.000      !! 
NC3H7O               2.000      481.500    4.997      1.700      0.000      1.000      !! 
C3H5OH               2.000      481.500    4.997      1.700      0.000      1.000      !! 
SC3H5OH              2.000      304.276    5.450      0.000      0.000      1.000      !! 
CH2CCH2OH            2.000      481.500    4.997      1.700      0.000      1.000      !! 
HOC3H6O2             2.000      487.900    4.820      0.000      0.000      1.000      !1109! 
IC3H7OH              2.000      481.500    4.997      1.700      0.000      1.000      !NC3H7O! 
C3H6OH2-1            2.000      487.900    4.820      0.000      0.000      1.000      !! 
TC3H6OH              2.000      459.500    5.036      1.700      0.000      1.000      !! 
IC3H7O               2.000      459.500    5.036      1.700      0.000      1.000      !! 
IC3H5OH              2.000      459.500    5.036      1.700      0.000      1.000      !! 
CH3COCH3             2.000      435.500    4.860      0.000      0.000      1.000      !! 
CH3COCH2             2.000      435.500    4.860      0.000      0.000      1.000      !! 
CH3COCH2O2           2.000      502.115    5.429      0.000      0.000      0.000      !! 
CH3COCH2O            2.000      447.639    5.086      0.000      0.000      0.000      !! 
C3KET21              2.000      464.200    5.009      2.600      0.000      1.000      !! 
C2H3CHO              2.000      428.800    4.958      2.900      0.000      1.000      !! 
C2H3CO               2.000      443.200    4.120      0.000      0.000      1.000      !! 
C2H5CHO              2.000      435.200    4.662      2.700      0.000      1.000      !! 
C2H5CO               2.000      424.600    4.820      0.000      0.000      1.000      !! 
CH2CH2CHO            2.000      424.600    4.820      0.000      0.000      1.000      !! 
C4H10                2.000      350.900    5.206      0.000      0.000      1.000      !! 
PC4H9                2.000      352.000    5.240      0.000      0.000      1.000      !! 
SC4H9                2.000      352.000    5.240      0.000      0.000      1.000      !! 
PC4H9O               2.000      496.000    5.200      0.000      0.000      1.000      !! 
SC4H9O               2.000      496.000    5.200      0.000      0.000      1.000      !! 
PC4H9O2              2.000      496.000    5.200      0.000      0.000      1.000      !! 
SC4H9O2              2.000      496.000    5.200      0.000      0.000      1.000      !! 
PC4H9O2H             2.000      496.000    5.200      0.000      0.000      1.000      !! 
SC4H9O2H             2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH1-2           2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH1-3           2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH1-4           2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH2-1           2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH2-3           2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH2-4           2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8O1-2             2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8O1-3             2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8O1-4             2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8O2-3             2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH1-2O2         2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH1-3O2         2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH1-4O2         2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH2-1O2         2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH2-3O2         2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H8OOH2-4O2         2.000      496.000    5.200      0.000      0.000      1.000      !! 
C4H71-2,4OOH         2.000      496.000    5.200      0.000      0.000      1.000      !C4H8OOH1-2O2! 
C4H72-1,3OOH         2.000      496.000    5.200      0.000      0.000      1.000      !C4H8OOH1-2O2! 
C4H72-1,4OOH         2.000      496.000    5.200      0.000      0.000      1.000      !C4H8OOH1-2O2! 
C4H71-2,3OOH         2.000      496.000    5.200      0.000      0.000      1.000      !C4H8OOH1-2O2! 
C4H7O1-3OOH-4        2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
C4H7O1-3OOH-2        2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
C4H7O1-2OOH-4        2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
C4H7O1-4OOH-2        2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
C4H7O1-2OOH-3        2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
C4H7O2-3OOH-1        2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
C4H72-1OOH           2.000      496.000    5.200      0.000      0.000      1.000      !C4H8O2-3! 
NC4KET12             2.000      476.000    5.778      2.600      0.000      1.000      !! 
NC4KET13             2.000      476.000    5.778      2.600      0.000      1.000      !! 
NC4KET14             2.000      476.000    5.778      2.600      0.000      1.000      !! 
NC4KET21             2.000      476.000    5.778      2.600      0.000      1.000      !! 
NC4KET23             2.000      476.000    5.778      2.600      0.000      1.000      !! 
NC4KET24             2.000      476.000    5.778      2.600      0.000      1.000      !! 
C4H71-3OOH           2.000      496.000    5.200      0.000      0.000      1.000      !C4H8O2-3! 
C4H71-4OOH           2.000      496.000    5.200      0.000      0.000      1.000      !C4H8O2-3! 
C4H71-3,4OOH         2.000      496.000    5.200      0.000      0.000      1.000      !C4H8OOH1-2O2! 
C4H72-3,4OOH         2.000      496.000    5.200      0.000      0.000      1.000      !C4H8OOH1-2O2! 
HO2CH2CHO            2.000      275.049    5.428      0.000      0.000      1.000      !O2CH2CHO! 
C4H71-O              2.000      496.000    5.200      0.000      0.000      1.000      !! 
IC4H10               2.000      335.700    5.208      0.100      0.000      1.000      !! 
IC4H9                2.000      352.000    5.240      0.000      0.000      1.000      !! 
TC4H9                2.000      352.000    5.240      0.000      0.000      1.000      !! 
TC4H9O               2.000      496.000    5.200      0.000      0.000      1.000      !! 
IC4H9O               2.000      496.000    5.200      0.000      0.000      1.000      !! 
IC3H7CHO             2.000      436.400    5.352      0.000      0.000      1.000      !! 
SC4H7OH-I            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
IC4H6OH              2.000      502.200    5.356      1.800      0.000      1.000      !! 
IC3H7CO              2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC3H6CHO             2.000      436.400    5.352      0.000      0.000      1.000      !! 
TC3H6CHO             2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC3H5CHO             2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC3H6CO              2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC3H5CO              2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC3H4CHO-A           2.000      436.400    5.352      0.000      0.000      1.000      !IC3H5CO! 
IC4H8O               2.000      436.400    5.352      0.000      0.000      1.000      !! 
TC3H6O2CHO           2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC3H5O2HCHO          2.000      436.400    5.352      0.000      0.000      1.000      !! 
TC3H6O2HCO           2.000      436.400    5.352      0.000      0.000      1.000      !! 
TC3H6OCHO            2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC4H9O2              2.000      502.252    5.430      0.000      0.000      0.000      !! 
TC4H9O2              2.000      502.252    5.430      0.000      0.000      0.000      !! 
IC4H8O2H-I           2.000      502.200    5.356      1.800      0.000      1.000      !! 
IC4H8O2H-T           2.000      502.200    5.356      1.800      0.000      1.000      !! 
TC4H8O2H-I           2.000      502.200    5.356      1.800      0.000      1.000      !! 
CC4H8O               2.000      444.197    5.063      0.000      0.000      0.000      !! 
IC4H8OOH-IO2         2.000      600.078    6.009      0.000      0.000      0.000      !! 
IC4H8OOH-TO2         2.000      600.078    6.009      0.000      0.000      0.000      !! 
TC4H8OOH-IO2         2.000      600.078    6.009      0.000      0.000      0.000      !! 
IC4KETII             2.000      549.655    5.716      0.000      0.000      0.000      !! 
IC4KETIT             2.000      549.655    5.716      0.000      0.000      0.000      !! 
TIC4H7Q2-I           2.000      600.078    6.009      0.000      0.000      0.000      !! 
IIC4H7Q2-I           2.000      600.078    6.009      0.000      0.000      0.000      !! 
IIC4H7Q2-T           2.000      600.078    6.009      0.000      0.000      0.000      !! 
IC4H7OOH             2.000      436.400    5.352      0.000      0.000      1.000      !! 
IC4H9O2H             2.000      505.540    5.450      0.000      0.000      0.000      !! 
TC4H9O2H             2.000      505.540    5.450      0.000      0.000      0.000      !! 
IC4H8                2.000      344.500    5.089      0.500      0.000      1.000      !! 
IC4H7                2.000      355.000    4.650      0.000      0.000      1.000      !! 
IC4H7-I1             2.000      380.022    4.633      0.000      0.000      0.000      !! 
IC4H7O2              2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
IC4H6OOH-I           2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CCYCCOOC-T1          2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
C2CYCOOC-I1          2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CCYCCOOC-I2          2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
IC3H5OOCH2           2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CHOIC3H6O            2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CVCYCCOC             2.000      436.400    5.352      0.000      0.000      1.000      !IC3H6CO! 
CCYC2OCO             2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CCYCCO-T1            2.000      411.000    4.820      0.000      0.000      1.000      !C3H5O! 
IC4H7O               2.000      496.000    5.200      0.000      0.000      1.000      !! 
IC3H5OCH2            2.000      496.000    5.200      0.000      0.000      1.000      !C4H7O! 
IC4H7OOCH3           2.000      523.200    5.664      1.700      0.000      1.000      !C5H10OOH1-2O2! 
IC4H7OOIC4H7         2.000      523.200    5.664      1.700      0.000      1.000      !C5H10OOH1-2O2! 
C4H8-1               2.000      355.000    4.650      0.000      0.000      1.000      !! 
C4H71-1              2.000      357.100    4.720      0.000      0.000      1.000      !! 
C4H71-2              2.000      357.100    4.720      0.000      0.000      1.000      !! 
C4H71-3              2.000      357.100    4.720      0.000      0.000      1.000      !! 
C4H71-4              2.000      357.100    4.720      0.000      0.000      1.000      !! 
C4H6-1               2.000      357.000    4.720      0.000      0.000      1.000      !C4H6! 
SC3H5CHO             2.000      464.200    5.009      2.600      0.000      1.000      !! 
SC3H5CO              2.000      464.200    5.009      2.600      0.000      1.000      !! 
AC3H5OCH2            2.000      523.200    5.664      1.700      0.000      1.000      !SC3H5OCH2! 
C4H7O1-4             2.000      476.000    5.778      2.600      0.000      1.000      !! 
C4H7O2-1             2.000      436.400    5.352      0.000      0.000      1.000      !IC4H7OOH! 
SC3H5OCH2-1          2.000      496.000    5.200      0.000      0.000      1.000      !C4H7O! 
C4H71-1O2            2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
C4H71-2O2            2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
C4H71-4O2            2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
C4H61-3OOH4          2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
C4H6O1-3OOH4         2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6O2CHO!
C4H6O2-1OOH4         2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6O2CHO! 
C4H71-3OOCH3         2.000      523.200    5.664      1.700      0.000      1.000      !C5H10OOH1-2O2! 
C4H72-1OOCH3         2.000      523.200    5.664      1.700      0.000      1.000      !C5H10OOH1-2O2! 
C4H8-2               2.000      355.000    4.650      0.000      0.000      1.000      !! 
C4H72-2              2.000      357.100    4.720      0.000      0.000      1.000      !! 
C4H72-2O2            2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
SC4H8OH-1            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
SC4H8OH-2            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
SC4H8OH-3            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
SC4H8OH-1O2          2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
SC4H8OH-3O2          2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
PQC4H8OS             2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
PQC4H7OHS-3          2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
SQC4H7OHS-4          2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
SQC4H8OS             2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
NC4KET12OH           2.000      436.400    5.352      0.000      0.000      1.000      !IC4H7OOH! 
NC4KET23OH           2.000      436.400    5.352      0.000      0.000      1.000      !IC4H7OOH! 
CH3COCOHCH3          2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CH3COHCO             2.000      301.658    5.310      0.000      0.000      1.000      !C3H3O2H! 
CH2COHCHO            2.000      301.658    5.310      0.000      0.000      1.000      !C3H3O2H! 
C4H71-3OH            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
C4H72-2OH            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
C4H63,1-3OH          2.000      496.000    5.200      0.000      0.000      1.000      !C4H7O! 
CCY(COCC)OH          2.000      436.400    5.352      0.000      0.000      1.000      !IC4H7OOH! 
SQC4H7OHS-4O2        2.000      523.200    5.664      1.700      0.000      1.000      !C5H10OOH1-2O2! 
C4H7O2-1,3OOH        2.000      523.200    5.664      1.700      0.000      1.000      !C5H10OOH1-2O2! 
NC4KET13OH-2         2.000      597.176    5.992      0.000      0.000      0.000      !IC4H6Q2-II! 
C4H6OHOOH1-2-3       2.000      476.000    5.778      2.600      0.000      1.000      !NC4KET12! 
SC2H2OH              2.000      436.000    3.970      0.000      0.000      2.000      !CH3CO! 
CH2COHCO             2.000      435.200    4.662      2.700      0.000      1.000      !HOC*CCJ*O! 
PC4H8OH-1            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
PC4H8OH-2            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
PC4H8OH-3            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
PC4H8OH-4            2.000      496.000    5.200      0.000      0.000      1.000      !PC4H9O! 
PC4H8OH-2O2          2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
SQC4H8OP             2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
SQC4H7OHP-4          2.000      502.200    5.356      1.800      0.000      1.000      !C4H8OH-1O2! 
CY(CCCO)COH          2.000      436.400    5.352      0.000      0.000      1.000      !IC4H7OOH! 
NC4KET21OH           2.000      436.400    5.352      0.000      0.000      1.000      !IC4H7OOH! 
C2H5CHOHCO           2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
C2H4COCH2OH          2.000      436.400    5.352      0.000      0.000      1.000      !TC3H6OCHO! 
CH3COCHO             2.000      301.658    5.310      0.000      0.000      1.000      !C3H3O2H! 
C4H71-1OH            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
C4H71-4OH            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
C4H72-1OH            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
C4H71-2OH            2.000      436.400    5.352      0.000      0.000      1.000      !IC4H8O! 
C4H63,1-2OH          2.000      496.000    5.200      0.000      0.000      1.000      !C4H7O! 
C4H64,2-1OH          2.000      496.000    5.200      0.000      0.000      1.000      !C4H7O! 
C4H63,1-1OH          2.000      496.000    5.200      0.000      0.000      1.000      !C4H7O! 
